date,room_number,room_type,capacity,bed_count,bed_size,price,discount_rate,stay_status,bar_rate,currency,season,day_of_week,demand_level,event_flag,min_los,rate_plan,channel,market_segment,booking_lead_time_days,simulated_target_occupancy_pct
2025-07-25,811,Beachfront King,2,1,King,1019.00,0.00,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,39,98.0
2025-07-25,812,Beachfront King,2,1,King,1019.00,0.00,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,29,98.0
2025-07-25,813,Beachfront King,2,1,King,1019.00,0.00,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,125,98.0
2025-07-25,814,Beachfront King,2,1,King,1019.00,0.00,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,41,98.0
2025-07-25,815,Beachfront King,2,1,King,969.00,0.05,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,123,98.0
2025-07-25,816,Beachfront King,2,1,King,969.00,0.05,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,36,98.0
2025-07-25,817,Beachfront King,2,1,King,1019.00,0.00,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,121,98.0
2025-07-25,818,Beachfront King,2,1,King,1019.00,0.00,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,12,98.0
2025-07-25,901,Beachfront King,2,1,King,979.00,0.04,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,61,98.0
2025-07-25,902,Beachfront King,2,1,King,899.00,0.12,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,198,98.0
2025-07-25,903,Beachfront King,2,1,King,969.00,0.05,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,27,98.0
2025-07-25,904,Beachfront King,2,1,King,959.00,0.06,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,99,98.0
2025-07-25,905,Beachfront King,2,1,King,969.00,0.05,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,30,98.0
2025-07-25,906,Beachfront King,2,1,King,1019.00,0.00,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,117,98.0
2025-07-25,907,Beachfront King,2,1,King,1019.00,0.00,occupied,1019.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,85,98.0
2025-07-25,908,Beachfront Two Queen,4,2,Two Queen,1099.00,0.00,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,85,98.0
2025-07-25,909,Beachfront Two Queen,4,2,Two Queen,1099.00,0.00,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,34,98.0
2025-07-25,910,Beachfront Two Queen,4,2,Two Queen,1059.00,0.04,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,124,98.0
2025-07-25,911,Beachfront Two Queen,4,2,Two Queen,1099.00,0.00,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,82,98.0
2025-07-25,912,Beachfront Two Queen,4,2,Two Queen,1099.00,0.00,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,105,98.0
2025-07-25,913,Beachfront Two Queen,4,2,Two Queen,1099.00,0.00,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,26,98.0
2025-07-25,914,Beachfront Two Queen,4,2,Two Queen,1099.00,0.00,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,73,98.0
2025-07-25,915,Beachfront Two Queen,4,2,Two Queen,1049.00,0.05,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,31,98.0
2025-07-25,916,Beachfront Two Queen,4,2,Two Queen,1099.00,0.00,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,70,98.0
2025-07-25,917,Beachfront Two Queen,4,2,Two Queen,1049.00,0.05,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,15,98.0
2025-07-25,918,Beachfront Two Queen,4,2,Two Queen,1049.00,0.05,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,127,98.0
2025-07-25,1001,Beachfront Two Queen,4,2,Two Queen,1059.00,0.04,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,85,98.0
2025-07-25,1002,Beachfront Two Queen,4,2,Two Queen,1099.00,0.00,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,51,98.0
2025-07-25,1003,Beachfront Two Queen,4,2,Two Queen,1039.00,0.06,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,24,98.0
2025-07-25,1004,Beachfront Two Queen,4,2,Two Queen,969.00,0.12,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,188,98.0
2025-07-25,1005,Beachfront Two Queen,4,2,Two Queen,1099.00,0.00,occupied,1099.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,105,98.0
2025-07-25,1006,Premium Ocean View King,2,1,King,1209.00,0.00,occupied,1209.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,23,98.0
2025-07-25,1007,Premium Ocean View King,2,1,King,1209.00,0.00,occupied,1209.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,120,98.0
2025-07-25,1008,Premium Ocean View King,2,1,King,1189.00,0.02,occupied,1209.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,129,98.0
2025-07-25,1009,Premium Ocean View King,2,1,King,1089.00,0.10,occupied,1209.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,236,98.0
2025-07-25,1010,Premium Ocean View King,2,1,King,1209.00,0.00,occupied,1209.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,118,98.0
2025-07-25,1011,Premium Ocean View Two Queen,4,2,Two Queen,1269.00,0.02,occupied,1289.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,45,98.0
2025-07-25,1012,Premium Ocean View Two Queen,4,2,Two Queen,1169.00,0.10,occupied,1289.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,74,98.0
2025-07-25,1013,Premium Ocean View Two Queen,4,2,Two Queen,1269.00,0.02,occupied,1289.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,76,98.0
2025-07-25,1014,Beachfront Suite,4,2,King + Queen Sleeper Sofa,1769.00,0.00,occupied,1769.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,74,98.0
2025-07-25,1015,Beachfront Suite,4,2,King + Queen Sleeper Sofa,1739.00,0.02,occupied,1769.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,105,98.0
2025-07-25,1016,Beachfront Suite,4,2,King + Queen Sleeper Sofa,1739.00,0.02,occupied,1769.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,25,98.0
2025-07-25,1017,Beachfront Suite,4,2,King + Queen Sleeper Sofa,1769.00,0.00,occupied,1769.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,65,98.0
2025-07-25,1018,Beachfront Suite,4,2,King + Queen Sleeper Sofa,1769.00,0.00,occupied,1769.00,USD,Peak Summer,Friday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,56,98.0
2025-07-26,201,Standard King,2,1,King,689.00,0.00,vacant,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Available Inventory,,98.0
2025-07-26,202,Standard King,2,1,King,689.00,0.00,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,109,98.0
2025-07-26,203,Standard King,2,1,King,659.00,0.05,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,87,98.0
2025-07-26,204,Standard King,2,1,King,649.00,0.06,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,68,98.0
2025-07-26,205,Standard King,2,1,King,689.00,0.00,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,10,98.0
2025-07-26,206,Standard King,2,1,King,689.00,0.00,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,114,98.0
2025-07-26,207,Standard King,2,1,King,659.00,0.05,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,33,98.0
2025-07-26,208,Standard King,2,1,King,649.00,0.06,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,91,98.0
2025-07-26,209,Standard King,2,1,King,689.00,0.00,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,115,98.0
2025-07-26,210,Standard King,2,1,King,659.00,0.05,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,44,98.0
2025-07-26,211,Standard King,2,1,King,649.00,0.06,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,37,98.0
2025-07-26,212,Standard King,2,1,King,659.00,0.05,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,36,98.0
2025-07-26,213,Standard King,2,1,King,669.00,0.04,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,105,98.0
2025-07-26,214,Standard King,2,1,King,669.00,0.04,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,70,98.0
2025-07-26,215,Standard King,2,1,King,689.00,0.00,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,47,98.0
2025-07-26,216,Standard King,2,1,King,609.00,0.12,occupied,689.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,50,98.0
2025-07-26,217,Standard Two Queen,4,2,Two Queen,719.00,0.05,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,128,98.0
2025-07-26,218,Standard Two Queen,4,2,Two Queen,749.00,0.00,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,55,98.0
2025-07-26,219,Standard Two Queen,4,2,Two Queen,749.00,0.00,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,80,98.0
2025-07-26,301,Standard Two Queen,4,2,Two Queen,749.00,0.00,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,30,98.0
2025-07-26,302,Standard Two Queen,4,2,Two Queen,719.00,0.05,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,34,98.0
2025-07-26,303,Standard Two Queen,4,2,Two Queen,749.00,0.00,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,94,98.0
2025-07-26,304,Standard Two Queen,4,2,Two Queen,719.00,0.05,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,114,98.0
2025-07-26,305,Standard Two Queen,4,2,Two Queen,749.00,0.00,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,41,98.0
2025-07-26,306,Standard Two Queen,4,2,Two Queen,749.00,0.00,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,78,98.0
2025-07-26,307,Standard Two Queen,4,2,Two Queen,719.00,0.05,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,66,98.0
2025-07-26,308,Standard Two Queen,4,2,Two Queen,709.00,0.06,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,21,98.0
2025-07-26,309,Standard Two Queen,4,2,Two Queen,749.00,0.00,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,97,98.0
2025-07-26,310,Standard Two Queen,4,2,Two Queen,719.00,0.04,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,99,98.0
2025-07-26,311,Standard Two Queen,4,2,Two Queen,719.00,0.04,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,18,98.0
2025-07-26,312,Standard Two Queen,4,2,Two Queen,719.00,0.04,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,74,98.0
2025-07-26,313,Standard Two Queen,4,2,Two Queen,749.00,0.00,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,116,98.0
2025-07-26,314,Standard Two Queen,4,2,Two Queen,719.00,0.04,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,59,98.0
2025-07-26,315,Standard Two Queen,4,2,Two Queen,659.00,0.12,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,216,98.0
2025-07-26,316,Standard Two Queen,4,2,Two Queen,749.00,0.00,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,18,98.0
2025-07-26,317,Standard Two Queen,4,2,Two Queen,749.00,0.00,occupied,749.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,58,98.0
2025-07-26,318,Ocean View King,2,1,King,869.00,0.04,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,109,98.0
2025-07-26,319,Ocean View King,2,1,King,859.00,0.05,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,66,98.0
2025-07-26,401,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,75,98.0
2025-07-26,402,Ocean View King,2,1,King,869.00,0.04,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,111,98.0
2025-07-26,403,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,25,98.0
2025-07-26,404,Ocean View King,2,1,King,869.00,0.04,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,72,98.0
2025-07-26,405,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,28,98.0
2025-07-26,406,Ocean View King,2,1,King,869.00,0.04,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,107,98.0
2025-07-26,407,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,23,98.0
2025-07-26,408,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,81,98.0
2025-07-26,409,Ocean View King,2,1,King,799.00,0.12,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,202,98.0
2025-07-26,410,Ocean View King,2,1,King,859.00,0.05,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,44,98.0
2025-07-26,411,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,83,98.0
2025-07-26,412,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,118,98.0
2025-07-26,413,Ocean View King,2,1,King,869.00,0.04,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,52,98.0
2025-07-26,414,Ocean View King,2,1,King,869.00,0.04,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,14,98.0
2025-07-26,415,Ocean View King,2,1,King,869.00,0.04,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,99,98.0
2025-07-26,416,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,59,98.0
2025-07-26,417,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,48,98.0
2025-07-26,418,Ocean View King,2,1,King,859.00,0.05,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,33,98.0
2025-07-26,419,Ocean View King,2,1,King,859.00,0.05,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,111,98.0
2025-07-26,501,Ocean View King,2,1,King,869.00,0.04,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,71,98.0
2025-07-26,502,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,128,98.0
2025-07-26,503,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,24,98.0
2025-07-26,504,Ocean View King,2,1,King,799.00,0.12,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,232,98.0
2025-07-26,505,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,55,98.0
2025-07-26,506,Ocean View King,2,1,King,849.00,0.06,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,52,98.0
2025-07-26,507,Ocean View King,2,1,King,849.00,0.06,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,63,98.0
2025-07-26,508,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,111,98.0
2025-07-26,509,Ocean View King,2,1,King,799.00,0.12,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,97,98.0
2025-07-26,510,Ocean View King,2,1,King,869.00,0.04,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,90,98.0
2025-07-26,511,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,84,98.0
2025-07-26,512,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,63,98.0
2025-07-26,513,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,43,98.0
2025-07-26,514,Ocean View King,2,1,King,799.00,0.12,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,201,98.0
2025-07-26,515,Ocean View King,2,1,King,859.00,0.05,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,91,98.0
2025-07-26,516,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,118,98.0
2025-07-26,517,Ocean View King,2,1,King,899.00,0.00,occupied,899.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,57,98.0
2025-07-26,518,Ocean View Two Queen,4,2,Two Queen,949.00,0.00,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,25,98.0
2025-07-26,601,Ocean View Two Queen,4,2,Two Queen,909.00,0.05,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,56,98.0
2025-07-26,602,Ocean View Two Queen,4,2,Two Queen,949.00,0.00,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,35,98.0
2025-07-26,603,Ocean View Two Queen,4,2,Two Queen,839.00,0.12,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,GROUP_CONTRACT,Group,Group,202,98.0
2025-07-26,604,Ocean View Two Queen,4,2,Two Queen,909.00,0.05,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,120,98.0
2025-07-26,605,Ocean View Two Queen,4,2,Two Queen,919.00,0.04,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,93,98.0
2025-07-26,606,Ocean View Two Queen,4,2,Two Queen,919.00,0.04,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,54,98.0
2025-07-26,607,Ocean View Two Queen,4,2,Two Queen,919.00,0.04,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,12,98.0
2025-07-26,608,Ocean View Two Queen,4,2,Two Queen,949.00,0.00,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,118,98.0
2025-07-26,609,Ocean View Two Queen,4,2,Two Queen,909.00,0.05,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,128,98.0
2025-07-26,610,Ocean View Two Queen,4,2,Two Queen,909.00,0.05,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,43,98.0
2025-07-26,611,Ocean View Two Queen,4,2,Two Queen,949.00,0.00,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,37,98.0
2025-07-26,612,Ocean View Two Queen,4,2,Two Queen,919.00,0.04,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,69,98.0
2025-07-26,613,Ocean View Two Queen,4,2,Two Queen,899.00,0.06,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,PACKAGE,Direct,Leisure Package,49,98.0
2025-07-26,614,Ocean View Two Queen,4,2,Two Queen,919.00,0.04,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,76,98.0
2025-07-26,615,Ocean View Two Queen,4,2,Two Queen,909.00,0.05,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,67,98.0
2025-07-26,616,Ocean View Two Queen,4,2,Two Queen,919.00,0.04,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,DIRECT_MEMBER,Direct,Leisure Transient,82,98.0
2025-07-26,617,Ocean View Two Queen,4,2,Two Queen,909.00,0.05,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,OTA_RETAIL,OTA,Leisure Transient,21,98.0
2025-07-26,618,Ocean View Two Queen,4,2,Two Queen,949.00,0.00,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,106,98.0
2025-07-26,701,Ocean View Two Queen,4,2,Two Queen,949.00,0.00,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,61,98.0
2025-07-26,702,Ocean View Two Queen,4,2,Two Queen,949.00,0.00,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,13,98.0
2025-07-26,703,Ocean View Two Queen,4,2,Two Queen,949.00,0.00,occupied,949.00,USD,Peak Summer,Saturday,Compression,Summer Peak Weekend,2,BAR,Direct,Leisure Transient,103,98.0
